,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
13634,,Serbia,44.0165,21.0059,2020-03-16,55,0,1
13635,,Serbia,44.0165,21.0059,2020-03-17,65,0,1
13636,,Serbia,44.0165,21.0059,2020-03-18,83,0,1
13637,,Serbia,44.0165,21.0059,2020-03-19,103,0,1
13638,,Serbia,44.0165,21.0059,2020-03-20,135,1,1
13639,,Serbia,44.0165,21.0059,2020-03-21,171,1,1
13640,,Serbia,44.0165,21.0059,2020-03-22,222,2,1
13641,,Serbia,44.0165,21.0059,2020-03-23,249,3,1
13642,,Serbia,44.0165,21.0059,2020-03-24,303,3,15
13643,,Serbia,44.0165,21.0059,2020-03-25,384,4,15
13644,,Serbia,44.0165,21.0059,2020-03-26,384,1,0
13645,,Serbia,44.0165,21.0059,2020-03-27,457,1,0
13646,,Serbia,44.0165,21.0059,2020-03-28,659,10,0
13647,,Serbia,44.0165,21.0059,2020-03-29,741,13,0
13648,,Serbia,44.0165,21.0059,2020-03-30,785,16,0
13649,,Serbia,44.0165,21.0059,2020-03-31,900,16,0
13650,,Seychelles,-4.6796,55.492,2020-01-22,0,0,0
13651,,Seychelles,-4.6796,55.492,2020-01-23,0,0,0
13652,,Seychelles,-4.6796,55.492,2020-01-24,0,0,0
13653,,Seychelles,-4.6796,55.492,2020-01-25,0,0,0
13654,,Seychelles,-4.6796,55.492,2020-01-26,0,0,0
13655,,Seychelles,-4.6796,55.492,2020-01-27,0,0,0
13656,,Seychelles,-4.6796,55.492,2020-01-28,0,0,0
13657,,Seychelles,-4.6796,55.492,2020-01-29,0,0,0
13658,,Seychelles,-4.6796,55.492,2020-01-30,0,0,0
13659,,Seychelles,-4.6796,55.492,2020-01-31,0,0,0
13660,,Seychelles,-4.6796,55.492,2020-02-01,0,0,0
13661,,Seychelles,-4.6796,55.492,2020-02-02,0,0,0
13662,,Seychelles,-4.6796,55.492,2020-02-03,0,0,0
13663,,Seychelles,-4.6796,55.492,2020-02-04,0,0,0
13664,,Seychelles,-4.6796,55.492,2020-02-05,0,0,0
13665,,Seychelles,-4.6796,55.492,2020-02-06,0,0,0
13666,,Seychelles,-4.6796,55.492,2020-02-07,0,0,0
13667,,Seychelles,-4.6796,55.492,2020-02-08,0,0,0
13668,,Seychelles,-4.6796,55.492,2020-02-09,0,0,0
13669,,Seychelles,-4.6796,55.492,2020-02-10,0,0,0
13670,,Seychelles,-4.6796,55.492,2020-02-11,0,0,0
13671,,Seychelles,-4.6796,55.492,2020-02-12,0,0,0
13672,,Seychelles,-4.6796,55.492,2020-02-13,0,0,0
13673,,Seychelles,-4.6796,55.492,2020-02-14,0,0,0
13674,,Seychelles,-4.6796,55.492,2020-02-15,0,0,0
13675,,Seychelles,-4.6796,55.492,2020-02-16,0,0,0
13676,,Seychelles,-4.6796,55.492,2020-02-17,0,0,0
13677,,Seychelles,-4.6796,55.492,2020-02-18,0,0,0
13678,,Seychelles,-4.6796,55.492,2020-02-19,0,0,0
13679,,Seychelles,-4.6796,55.492,2020-02-20,0,0,0
13680,,Seychelles,-4.6796,55.492,2020-02-21,0,0,0
13681,,Seychelles,-4.6796,55.492,2020-02-22,0,0,0
13682,,Seychelles,-4.6796,55.492,2020-02-23,0,0,0
13683,,Seychelles,-4.6796,55.492,2020-02-24,0,0,0
13684,,Seychelles,-4.6796,55.492,2020-02-25,0,0,0
13685,,Seychelles,-4.6796,55.492,2020-02-26,0,0,0
13686,,Seychelles,-4.6796,55.492,2020-02-27,0,0,0
13687,,Seychelles,-4.6796,55.492,2020-02-28,0,0,0
13688,,Seychelles,-4.6796,55.492,2020-02-29,0,0,0
13689,,Seychelles,-4.6796,55.492,2020-03-01,0,0,0
13690,,Seychelles,-4.6796,55.492,2020-03-02,0,0,0
13691,,Seychelles,-4.6796,55.492,2020-03-03,0,0,0
13692,,Seychelles,-4.6796,55.492,2020-03-04,0,0,0
13693,,Seychelles,-4.6796,55.492,2020-03-05,0,0,0
13694,,Seychelles,-4.6796,55.492,2020-03-06,0,0,0
13695,,Seychelles,-4.6796,55.492,2020-03-07,0,0,0
13696,,Seychelles,-4.6796,55.492,2020-03-08,0,0,0
13697,,Seychelles,-4.6796,55.492,2020-03-09,0,0,0
13698,,Seychelles,-4.6796,55.492,2020-03-10,0,0,0
13699,,Seychelles,-4.6796,55.492,2020-03-11,0,0,0
13700,,Seychelles,-4.6796,55.492,2020-03-12,0,0,0
13701,,Seychelles,-4.6796,55.492,2020-03-13,0,0,0
13702,,Seychelles,-4.6796,55.492,2020-03-14,2,0,0
13703,,Seychelles,-4.6796,55.492,2020-03-15,2,0,0
13704,,Seychelles,-4.6796,55.492,2020-03-16,3,0,0
13705,,Seychelles,-4.6796,55.492,2020-03-17,4,0,0
13706,,Seychelles,-4.6796,55.492,2020-03-18,4,0,0
13707,,Seychelles,-4.6796,55.492,2020-03-19,6,0,0
13708,,Seychelles,-4.6796,55.492,2020-03-20,7,0,0
13709,,Seychelles,-4.6796,55.492,2020-03-21,7,0,0
13710,,Seychelles,-4.6796,55.492,2020-03-22,7,0,0
13711,,Seychelles,-4.6796,55.492,2020-03-23,7,0,0
13712,,Seychelles,-4.6796,55.492,2020-03-24,7,0,0
13713,,Seychelles,-4.6796,55.492,2020-03-25,7,0,0
13714,,Seychelles,-4.6796,55.492,2020-03-26,7,0,0
13715,,Seychelles,-4.6796,55.492,2020-03-27,7,0,0
13716,,Seychelles,-4.6796,55.492,2020-03-28,8,0,0
13717,,Seychelles,-4.6796,55.492,2020-03-29,8,0,0
13718,,Seychelles,-4.6796,55.492,2020-03-30,8,0,0
13719,,Seychelles,-4.6796,55.492,2020-03-31,10,0,0
13720,,Singapore,1.2833,103.8333,2020-01-22,0,0,0
13721,,Singapore,1.2833,103.8333,2020-01-23,1,0,0
13722,,Singapore,1.2833,103.8333,2020-01-24,3,0,0
13723,,Singapore,1.2833,103.8333,2020-01-25,3,0,0
13724,,Singapore,1.2833,103.8333,2020-01-26,4,0,0
13725,,Singapore,1.2833,103.8333,2020-01-27,5,0,0
13726,,Singapore,1.2833,103.8333,2020-01-28,7,0,0
13727,,Singapore,1.2833,103.8333,2020-01-29,7,0,0
13728,,Singapore,1.2833,103.8333,2020-01-30,10,0,0
13729,,Singapore,1.2833,103.8333,2020-01-31,13,0,0
13730,,Singapore,1.2833,103.8333,2020-02-01,16,0,0
13731,,Singapore,1.2833,103.8333,2020-02-02,18,0,0
13732,,Singapore,1.2833,103.8333,2020-02-03,18,0,0
13733,,Singapore,1.2833,103.8333,2020-02-04,24,0,0
13734,,Singapore,1.2833,103.8333,2020-02-05,28,0,0
13735,,Singapore,1.2833,103.8333,2020-02-06,28,0,0
13736,,Singapore,1.2833,103.8333,2020-02-07,30,0,0
13737,,Singapore,1.2833,103.8333,2020-02-08,33,0,2
13738,,Singapore,1.2833,103.8333,2020-02-09,40,0,2
13739,,Singapore,1.2833,103.8333,2020-02-10,45,0,2
13740,,Singapore,1.2833,103.8333,2020-02-11,47,0,9
13741,,Singapore,1.2833,103.8333,2020-02-12,50,0,15
13742,,Singapore,1.2833,103.8333,2020-02-13,58,0,15
13743,,Singapore,1.2833,103.8333,2020-02-14,67,0,17
13744,,Singapore,1.2833,103.8333,2020-02-15,72,0,18
13745,,Singapore,1.2833,103.8333,2020-02-16,75,0,18
13746,,Singapore,1.2833,103.8333,2020-02-17,77,0,24
13747,,Singapore,1.2833,103.8333,2020-02-18,81,0,29
13748,,Singapore,1.2833,103.8333,2020-02-19,84,0,34
13749,,Singapore,1.2833,103.8333,2020-02-20,84,0,34
13750,,Singapore,1.2833,103.8333,2020-02-21,85,0,37
13751,,Singapore,1.2833,103.8333,2020-02-22,85,0,37
13752,,Singapore,1.2833,103.8333,2020-02-23,89,0,51
13753,,Singapore,1.2833,103.8333,2020-02-24,89,0,51
13754,,Singapore,1.2833,103.8333,2020-02-25,91,0,53
13755,,Singapore,1.2833,103.8333,2020-02-26,93,0,62
13756,,Singapore,1.2833,103.8333,2020-02-27,93,0,62
13757,,Singapore,1.2833,103.8333,2020-02-28,93,0,62
13758,,Singapore,1.2833,103.8333,2020-02-29,102,0,72
13759,,Singapore,1.2833,103.8333,2020-03-01,106,0,72
13760,,Singapore,1.2833,103.8333,2020-03-02,108,0,78
13761,,Singapore,1.2833,103.8333,2020-03-03,110,0,78
13762,,Singapore,1.2833,103.8333,2020-03-04,110,0,78
13763,,Singapore,1.2833,103.8333,2020-03-05,117,0,78
13764,,Singapore,1.2833,103.8333,2020-03-06,130,0,78
13765,,Singapore,1.2833,103.8333,2020-03-07,138,0,78
13766,,Singapore,1.2833,103.8333,2020-03-08,150,0,78
13767,,Singapore,1.2833,103.8333,2020-03-09,150,0,78
13768,,Singapore,1.2833,103.8333,2020-03-10,160,0,78
13769,,Singapore,1.2833,103.8333,2020-03-11,178,0,96
13770,,Singapore,1.2833,103.8333,2020-03-12,178,0,96
13771,,Singapore,1.2833,103.8333,2020-03-13,200,0,97
13772,,Singapore,1.2833,103.8333,2020-03-14,212,0,105
13773,,Singapore,1.2833,103.8333,2020-03-15,226,0,105
13774,,Singapore,1.2833,103.8333,2020-03-16,243,0,109
13775,,Singapore,1.2833,103.8333,2020-03-17,266,0,114
13776,,Singapore,1.2833,103.8333,2020-03-18,313,0,114
13777,,Singapore,1.2833,103.8333,2020-03-19,345,0,114
13778,,Singapore,1.2833,103.8333,2020-03-20,385,0,124
13779,,Singapore,1.2833,103.8333,2020-03-21,432,2,140
13780,,Singapore,1.2833,103.8333,2020-03-22,455,2,144
13781,,Singapore,1.2833,103.8333,2020-03-23,509,2,144
13782,,Singapore,1.2833,103.8333,2020-03-24,558,2,156
13783,,Singapore,1.2833,103.8333,2020-03-25,631,2,160
13784,,Singapore,1.2833,103.8333,2020-03-26,683,2,172
13785,,Singapore,1.2833,103.8333,2020-03-27,732,2,183
13786,,Singapore,1.2833,103.8333,2020-03-28,802,2,198
13787,,Singapore,1.2833,103.8333,2020-03-29,844,3,212
13788,,Singapore,1.2833,103.8333,2020-03-30,879,3,228
13789,,Singapore,1.2833,103.8333,2020-03-31,926,3,240
13790,,Slovakia,48.669,19.699,2020-01-22,0,0,0
13791,,Slovakia,48.669,19.699,2020-01-23,0,0,0
13792,,Slovakia,48.669,19.699,2020-01-24,0,0,0
13793,,Slovakia,48.669,19.699,2020-01-25,0,0,0
13794,,Slovakia,48.669,19.699,2020-01-26,0,0,0
13795,,Slovakia,48.669,19.699,2020-01-27,0,0,0
13796,,Slovakia,48.669,19.699,2020-01-28,0,0,0
13797,,Slovakia,48.669,19.699,2020-01-29,0,0,0
13798,,Slovakia,48.669,19.699,2020-01-30,0,0,0
13799,,Slovakia,48.669,19.699,2020-01-31,0,0,0
13800,,Slovakia,48.669,19.699,2020-02-01,0,0,0
13801,,Slovakia,48.669,19.699,2020-02-02,0,0,0
13802,,Slovakia,48.669,19.699,2020-02-03,0,0,0
13803,,Slovakia,48.669,19.699,2020-02-04,0,0,0
13804,,Slovakia,48.669,19.699,2020-02-05,0,0,0
13805,,Slovakia,48.669,19.699,2020-02-06,0,0,0
13806,,Slovakia,48.669,19.699,2020-02-07,0,0,0
13807,,Slovakia,48.669,19.699,2020-02-08,0,0,0
13808,,Slovakia,48.669,19.699,2020-02-09,0,0,0
13809,,Slovakia,48.669,19.699,2020-02-10,0,0,0
13810,,Slovakia,48.669,19.699,2020-02-11,0,0,0
13811,,Slovakia,48.669,19.699,2020-02-12,0,0,0
13812,,Slovakia,48.669,19.699,2020-02-13,0,0,0
13813,,Slovakia,48.669,19.699,2020-02-14,0,0,0
13814,,Slovakia,48.669,19.699,2020-02-15,0,0,0
13815,,Slovakia,48.669,19.699,2020-02-16,0,0,0
13816,,Slovakia,48.669,19.699,2020-02-17,0,0,0
13817,,Slovakia,48.669,19.699,2020-02-18,0,0,0
13818,,Slovakia,48.669,19.699,2020-02-19,0,0,0
13819,,Slovakia,48.669,19.699,2020-02-20,0,0,0
13820,,Slovakia,48.669,19.699,2020-02-21,0,0,0
13821,,Slovakia,48.669,19.699,2020-02-22,0,0,0
13822,,Slovakia,48.669,19.699,2020-02-23,0,0,0
13823,,Slovakia,48.669,19.699,2020-02-24,0,0,0
13824,,Slovakia,48.669,19.699,2020-02-25,0,0,0
13825,,Slovakia,48.669,19.699,2020-02-26,0,0,0
13826,,Slovakia,48.669,19.699,2020-02-27,0,0,0
13827,,Slovakia,48.669,19.699,2020-02-28,0,0,0
13828,,Slovakia,48.669,19.699,2020-02-29,0,0,0
13829,,Slovakia,48.669,19.699,2020-03-01,0,0,0
13830,,Slovakia,48.669,19.699,2020-03-02,0,0,0
13831,,Slovakia,48.669,19.699,2020-03-03,0,0,0
13832,,Slovakia,48.669,19.699,2020-03-04,0,0,0
13833,,Slovakia,48.669,19.699,2020-03-05,0,0,0
13834,,Slovakia,48.669,19.699,2020-03-06,1,0,0
13835,,Slovakia,48.669,19.699,2020-03-07,1,0,0
13836,,Slovakia,48.669,19.699,2020-03-08,3,0,0
13837,,Slovakia,48.669,19.699,2020-03-09,3,0,0
13838,,Slovakia,48.669,19.699,2020-03-10,7,0,0
13839,,Slovakia,48.669,19.699,2020-03-11,10,0,0
13840,,Slovakia,48.669,19.699,2020-03-12,16,0,0
13841,,Slovakia,48.669,19.699,2020-03-13,32,0,0
13842,,Slovakia,48.669,19.699,2020-03-14,44,0,0
13843,,Slovakia,48.669,19.699,2020-03-15,54,0,0
13844,,Slovakia,48.669,19.699,2020-03-16,63,0,0
13845,,Slovakia,48.669,19.699,2020-03-17,72,0,0
13846,,Slovakia,48.669,19.699,2020-03-18,105,1,0
13847,,Slovakia,48.669,19.699,2020-03-19,123,1,0
13848,,Slovakia,48.669,19.699,2020-03-20,137,1,0
13849,,Slovakia,48.669,19.699,2020-03-21,178,1,0
13850,,Slovakia,48.669,19.699,2020-03-22,185,0,7
13851,,Slovakia,48.669,19.699,2020-03-23,186,0,7
13852,,Slovakia,48.669,19.699,2020-03-24,204,0,7
13853,,Slovakia,48.669,19.699,2020-03-25,216,0,7
13854,,Slovakia,48.669,19.699,2020-03-26,226,0,2
13855,,Slovakia,48.669,19.699,2020-03-27,269,0,2
13856,,Slovakia,48.669,19.699,2020-03-28,292,0,2
13857,,Slovakia,48.669,19.699,2020-03-29,314,0,2
13858,,Slovakia,48.669,19.699,2020-03-30,336,0,7
13859,,Slovakia,48.669,19.699,2020-03-31,363,0,3
13860,,Slovenia,46.1512,14.9955,2020-01-22,0,0,0
13861,,Slovenia,46.1512,14.9955,2020-01-23,0,0,0
13862,,Slovenia,46.1512,14.9955,2020-01-24,0,0,0
13863,,Slovenia,46.1512,14.9955,2020-01-25,0,0,0
13864,,Slovenia,46.1512,14.9955,2020-01-26,0,0,0
13865,,Slovenia,46.1512,14.9955,2020-01-27,0,0,0
13866,,Slovenia,46.1512,14.9955,2020-01-28,0,0,0
13867,,Slovenia,46.1512,14.9955,2020-01-29,0,0,0
13868,,Slovenia,46.1512,14.9955,2020-01-30,0,0,0
13869,,Slovenia,46.1512,14.9955,2020-01-31,0,0,0
13870,,Slovenia,46.1512,14.9955,2020-02-01,0,0,0
13871,,Slovenia,46.1512,14.9955,2020-02-02,0,0,0
13872,,Slovenia,46.1512,14.9955,2020-02-03,0,0,0
13873,,Slovenia,46.1512,14.9955,2020-02-04,0,0,0
13874,,Slovenia,46.1512,14.9955,2020-02-05,0,0,0
13875,,Slovenia,46.1512,14.9955,2020-02-06,0,0,0
13876,,Slovenia,46.1512,14.9955,2020-02-07,0,0,0
13877,,Slovenia,46.1512,14.9955,2020-02-08,0,0,0
13878,,Slovenia,46.1512,14.9955,2020-02-09,0,0,0
13879,,Slovenia,46.1512,14.9955,2020-02-10,0,0,0
13880,,Slovenia,46.1512,14.9955,2020-02-11,0,0,0
13881,,Slovenia,46.1512,14.9955,2020-02-12,0,0,0
13882,,Slovenia,46.1512,14.9955,2020-02-13,0,0,0
13883,,Slovenia,46.1512,14.9955,2020-02-14,0,0,0
13884,,Slovenia,46.1512,14.9955,2020-02-15,0,0,0
13885,,Slovenia,46.1512,14.9955,2020-02-16,0,0,0
13886,,Slovenia,46.1512,14.9955,2020-02-17,0,0,0
13887,,Slovenia,46.1512,14.9955,2020-02-18,0,0,0
13888,,Slovenia,46.1512,14.9955,2020-02-19,0,0,0
13889,,Slovenia,46.1512,14.9955,2020-02-20,0,0,0
13890,,Slovenia,46.1512,14.9955,2020-02-21,0,0,0
13891,,Slovenia,46.1512,14.9955,2020-02-22,0,0,0
13892,,Slovenia,46.1512,14.9955,2020-02-23,0,0,0
13893,,Slovenia,46.1512,14.9955,2020-02-24,0,0,0
13894,,Slovenia,46.1512,14.9955,2020-02-25,0,0,0
13895,,Slovenia,46.1512,14.9955,2020-02-26,0,0,0
13896,,Slovenia,46.1512,14.9955,2020-02-27,0,0,0
13897,,Slovenia,46.1512,14.9955,2020-02-28,0,0,0
13898,,Slovenia,46.1512,14.9955,2020-02-29,0,0,0
13899,,Slovenia,46.1512,14.9955,2020-03-01,0,0,0
13900,,Slovenia,46.1512,14.9955,2020-03-02,0,0,0
13901,,Slovenia,46.1512,14.9955,2020-03-03,0,0,0
13902,,Slovenia,46.1512,14.9955,2020-03-04,0,0,0
13903,,Slovenia,46.1512,14.9955,2020-03-05,2,0,0
13904,,Slovenia,46.1512,14.9955,2020-03-06,7,0,0
13905,,Slovenia,46.1512,14.9955,2020-03-07,7,0,0
13906,,Slovenia,46.1512,14.9955,2020-03-08,16,0,0
13907,,Slovenia,46.1512,14.9955,2020-03-09,16,0,0
13908,,Slovenia,46.1512,14.9955,2020-03-10,31,0,0
13909,,Slovenia,46.1512,14.9955,2020-03-11,57,0,0
13910,,Slovenia,46.1512,14.9955,2020-03-12,89,0,0
13911,,Slovenia,46.1512,14.9955,2020-03-13,141,0,0
13912,,Slovenia,46.1512,14.9955,2020-03-14,181,1,0
13913,,Slovenia,46.1512,14.9955,2020-03-15,219,1,0
13914,,Slovenia,46.1512,14.9955,2020-03-16,253,1,0
13915,,Slovenia,46.1512,14.9955,2020-03-17,275,1,0
13916,,Slovenia,46.1512,14.9955,2020-03-18,275,1,0
13917,,Slovenia,46.1512,14.9955,2020-03-19,286,1,0
13918,,Slovenia,46.1512,14.9955,2020-03-20,341,1,0
13919,,Slovenia,46.1512,14.9955,2020-03-21,383,1,0
13920,,Slovenia,46.1512,14.9955,2020-03-22,414,2,0
13921,,Slovenia,46.1512,14.9955,2020-03-23,442,3,0
13922,,Slovenia,46.1512,14.9955,2020-03-24,480,4,0
13923,,Slovenia,46.1512,14.9955,2020-03-25,528,5,10
13924,,Slovenia,46.1512,14.9955,2020-03-26,562,6,10
13925,,Slovenia,46.1512,14.9955,2020-03-27,632,9,10
13926,,Slovenia,46.1512,14.9955,2020-03-28,684,9,10
13927,,Slovenia,46.1512,14.9955,2020-03-29,730,11,10
13928,,Slovenia,46.1512,14.9955,2020-03-30,756,11,10
13929,,Slovenia,46.1512,14.9955,2020-03-31,802,15,10
13930,,Somalia,5.1521,46.1996,2020-01-22,0,0,0
13931,,Somalia,5.1521,46.1996,2020-01-23,0,0,0
13932,,Somalia,5.1521,46.1996,2020-01-24,0,0,0
13933,,Somalia,5.1521,46.1996,2020-01-25,0,0,0
13934,,Somalia,5.1521,46.1996,2020-01-26,0,0,0
13935,,Somalia,5.1521,46.1996,2020-01-27,0,0,0
13936,,Somalia,5.1521,46.1996,2020-01-28,0,0,0
13937,,Somalia,5.1521,46.1996,2020-01-29,0,0,0
13938,,Somalia,5.1521,46.1996,2020-01-30,0,0,0
13939,,Somalia,5.1521,46.1996,2020-01-31,0,0,0
13940,,Somalia,5.1521,46.1996,2020-02-01,0,0,0
13941,,Somalia,5.1521,46.1996,2020-02-02,0,0,0
13942,,Somalia,5.1521,46.1996,2020-02-03,0,0,0
13943,,Somalia,5.1521,46.1996,2020-02-04,0,0,0
13944,,Somalia,5.1521,46.1996,2020-02-05,0,0,0
13945,,Somalia,5.1521,46.1996,2020-02-06,0,0,0
13946,,Somalia,5.1521,46.1996,2020-02-07,0,0,0
13947,,Somalia,5.1521,46.1996,2020-02-08,0,0,0
13948,,Somalia,5.1521,46.1996,2020-02-09,0,0,0
13949,,Somalia,5.1521,46.1996,2020-02-10,0,0,0
13950,,Somalia,5.1521,46.1996,2020-02-11,0,0,0
13951,,Somalia,5.1521,46.1996,2020-02-12,0,0,0
13952,,Somalia,5.1521,46.1996,2020-02-13,0,0,0
13953,,Somalia,5.1521,46.1996,2020-02-14,0,0,0
13954,,Somalia,5.1521,46.1996,2020-02-15,0,0,0
13955,,Somalia,5.1521,46.1996,2020-02-16,0,0,0
13956,,Somalia,5.1521,46.1996,2020-02-17,0,0,0
13957,,Somalia,5.1521,46.1996,2020-02-18,0,0,0
13958,,Somalia,5.1521,46.1996,2020-02-19,0,0,0
13959,,Somalia,5.1521,46.1996,2020-02-20,0,0,0
13960,,Somalia,5.1521,46.1996,2020-02-21,0,0,0
13961,,Somalia,5.1521,46.1996,2020-02-22,0,0,0
13962,,Somalia,5.1521,46.1996,2020-02-23,0,0,0
13963,,Somalia,5.1521,46.1996,2020-02-24,0,0,0
13964,,Somalia,5.1521,46.1996,2020-02-25,0,0,0
13965,,Somalia,5.1521,46.1996,2020-02-26,0,0,0
13966,,Somalia,5.1521,46.1996,2020-02-27,0,0,0
13967,,Somalia,5.1521,46.1996,2020-02-28,0,0,0
13968,,Somalia,5.1521,46.1996,2020-02-29,0,0,0
13969,,Somalia,5.1521,46.1996,2020-03-01,0,0,0
13970,,Somalia,5.1521,46.1996,2020-03-02,0,0,0
13971,,Somalia,5.1521,46.1996,2020-03-03,0,0,0
13972,,Somalia,5.1521,46.1996,2020-03-04,0,0,0
13973,,Somalia,5.1521,46.1996,2020-03-05,0,0,0
13974,,Somalia,5.1521,46.1996,2020-03-06,0,0,0
13975,,Somalia,5.1521,46.1996,2020-03-07,0,0,0
13976,,Somalia,5.1521,46.1996,2020-03-08,0,0,0
13977,,Somalia,5.1521,46.1996,2020-03-09,0,0,0
13978,,Somalia,5.1521,46.1996,2020-03-10,0,0,0
13979,,Somalia,5.1521,46.1996,2020-03-11,0,0,0
13980,,Somalia,5.1521,46.1996,2020-03-12,0,0,0
13981,,Somalia,5.1521,46.1996,2020-03-13,0,0,0
13982,,Somalia,5.1521,46.1996,2020-03-14,0,0,0
13983,,Somalia,5.1521,46.1996,2020-03-15,0,0,0
13984,,Somalia,5.1521,46.1996,2020-03-16,1,0,0
13985,,Somalia,5.1521,46.1996,2020-03-17,1,0,0
13986,,Somalia,5.1521,46.1996,2020-03-18,1,0,0
13987,,Somalia,5.1521,46.1996,2020-03-19,1,0,0
13988,,Somalia,5.1521,46.1996,2020-03-20,1,0,0
13989,,Somalia,5.1521,46.1996,2020-03-21,1,0,0
13990,,Somalia,5.1521,46.1996,2020-03-22,1,0,0
13991,,Somalia,5.1521,46.1996,2020-03-23,1,0,0
13992,,Somalia,5.1521,46.1996,2020-03-24,1,0,0
13993,,Somalia,5.1521,46.1996,2020-03-25,1,0,0
13994,,Somalia,5.1521,46.1996,2020-03-26,2,0,0
13995,,Somalia,5.1521,46.1996,2020-03-27,3,0,0
13996,,Somalia,5.1521,46.1996,2020-03-28,3,0,0
13997,,Somalia,5.1521,46.1996,2020-03-29,3,0,0
13998,,Somalia,5.1521,46.1996,2020-03-30,3,0,0
13999,,Somalia,5.1521,46.1996,2020-03-31,5,0,1
14000,,South Africa,-30.5595,22.9375,2020-01-22,0,0,0
14001,,South Africa,-30.5595,22.9375,2020-01-23,0,0,0
14002,,South Africa,-30.5595,22.9375,2020-01-24,0,0,0
14003,,South Africa,-30.5595,22.9375,2020-01-25,0,0,0
14004,,South Africa,-30.5595,22.9375,2020-01-26,0,0,0
14005,,South Africa,-30.5595,22.9375,2020-01-27,0,0,0
14006,,South Africa,-30.5595,22.9375,2020-01-28,0,0,0
14007,,South Africa,-30.5595,22.9375,2020-01-29,0,0,0
14008,,South Africa,-30.5595,22.9375,2020-01-30,0,0,0
14009,,South Africa,-30.5595,22.9375,2020-01-31,0,0,0
14010,,South Africa,-30.5595,22.9375,2020-02-01,0,0,0
14011,,South Africa,-30.5595,22.9375,2020-02-02,0,0,0
14012,,South Africa,-30.5595,22.9375,2020-02-03,0,0,0
14013,,South Africa,-30.5595,22.9375,2020-02-04,0,0,0
14014,,South Africa,-30.5595,22.9375,2020-02-05,0,0,0
14015,,South Africa,-30.5595,22.9375,2020-02-06,0,0,0
14016,,South Africa,-30.5595,22.9375,2020-02-07,0,0,0
14017,,South Africa,-30.5595,22.9375,2020-02-08,0,0,0
14018,,South Africa,-30.5595,22.9375,2020-02-09,0,0,0
14019,,South Africa,-30.5595,22.9375,2020-02-10,0,0,0
14020,,South Africa,-30.5595,22.9375,2020-02-11,0,0,0
14021,,South Africa,-30.5595,22.9375,2020-02-12,0,0,0
14022,,South Africa,-30.5595,22.9375,2020-02-13,0,0,0
14023,,South Africa,-30.5595,22.9375,2020-02-14,0,0,0
14024,,South Africa,-30.5595,22.9375,2020-02-15,0,0,0
14025,,South Africa,-30.5595,22.9375,2020-02-16,0,0,0
14026,,South Africa,-30.5595,22.9375,2020-02-17,0,0,0
14027,,South Africa,-30.5595,22.9375,2020-02-18,0,0,0
14028,,South Africa,-30.5595,22.9375,2020-02-19,0,0,0
14029,,South Africa,-30.5595,22.9375,2020-02-20,0,0,0
14030,,South Africa,-30.5595,22.9375,2020-02-21,0,0,0
14031,,South Africa,-30.5595,22.9375,2020-02-22,0,0,0
14032,,South Africa,-30.5595,22.9375,2020-02-23,0,0,0
14033,,South Africa,-30.5595,22.9375,2020-02-24,0,0,0
14034,,South Africa,-30.5595,22.9375,2020-02-25,0,0,0
14035,,South Africa,-30.5595,22.9375,2020-02-26,0,0,0
14036,,South Africa,-30.5595,22.9375,2020-02-27,0,0,0
14037,,South Africa,-30.5595,22.9375,2020-02-28,0,0,0
14038,,South Africa,-30.5595,22.9375,2020-02-29,0,0,0
14039,,South Africa,-30.5595,22.9375,2020-03-01,0,0,0
14040,,South Africa,-30.5595,22.9375,2020-03-02,0,0,0
14041,,South Africa,-30.5595,22.9375,2020-03-03,0,0,0
14042,,South Africa,-30.5595,22.9375,2020-03-04,0,0,0
14043,,South Africa,-30.5595,22.9375,2020-03-05,1,0,0
14044,,South Africa,-30.5595,22.9375,2020-03-06,1,0,0
14045,,South Africa,-30.5595,22.9375,2020-03-07,1,0,0
14046,,South Africa,-30.5595,22.9375,2020-03-08,3,0,0
14047,,South Africa,-30.5595,22.9375,2020-03-09,3,0,0
14048,,South Africa,-30.5595,22.9375,2020-03-10,7,0,0
14049,,South Africa,-30.5595,22.9375,2020-03-11,13,0,0
14050,,South Africa,-30.5595,22.9375,2020-03-12,17,0,0
14051,,South Africa,-30.5595,22.9375,2020-03-13,24,0,0
14052,,South Africa,-30.5595,22.9375,2020-03-14,38,0,0
14053,,South Africa,-30.5595,22.9375,2020-03-15,51,0,0
14054,,South Africa,-30.5595,22.9375,2020-03-16,62,0,0
14055,,South Africa,-30.5595,22.9375,2020-03-17,62,0,0
14056,,South Africa,-30.5595,22.9375,2020-03-18,116,0,0
14057,,South Africa,-30.5595,22.9375,2020-03-19,150,0,0
14058,,South Africa,-30.5595,22.9375,2020-03-20,202,0,0
14059,,South Africa,-30.5595,22.9375,2020-03-21,240,0,0
14060,,South Africa,-30.5595,22.9375,2020-03-22,274,0,0
14061,,South Africa,-30.5595,22.9375,2020-03-23,402,0,0
14062,,South Africa,-30.5595,22.9375,2020-03-24,554,0,4
14063,,South Africa,-30.5595,22.9375,2020-03-25,709,0,12
14064,,South Africa,-30.5595,22.9375,2020-03-26,927,0,12
14065,,South Africa,-30.5595,22.9375,2020-03-27,1170,1,31
